year,date,transect,grd,wetype,basin_no,species,pairs,lonedrake,flockdrake,groups,region,p_species
2016,29,12,2,3,971,40,2,2,0,0,1,2
2016,29,12,2,3,971,72,2,0,0,0,1,4
2016,29,12,2,3,972,32,0,1,0,0,1,1
2016,29,12,2,3,972,40,1,0,0,0,1,2
2016,29,12,2,9,973,32,1,1,0,0,1,1
2016,29,12,2,9,973,40,1,0,0,0,1,2
2016,29,12,2,9,973,44,1,1,0,0,1,3
2016,29,12,2,9,973,86,1,0,0,0,1,9
2016,29,12,2,3,974,32,1,1,0,0,1,1
2016,29,12,2,3,974,40,1,0,0,0,1,2
2016,29,12,2,3,974,44,1,0,0,0,1,3
2016,29,12,2,3,974,72,1,0,0,0,1,4
2016,29,12,2,3,975,32,4,3,0,8,1,1
2016,29,12,2,3,975,40,3,1,0,0,1,2
2016,29,12,2,3,975,44,2,1,0,0,1,3
2016,29,12,2,3,975,72,2,0,0,0,1,4
2016,28,13,4,5,1914,72,1,0,0,0,1,4
2016,28,13,4,0,1915,32,1,0,0,0,1,1
2016,28,13,1,0,1916,32,1,0,0,0,1,1
2016,28,13,1,1,1917,32,1,0,0,0,1,1
2016,28,13,1,5,1918,32,0,1,0,0,1,1
2016,28,13,1,5,1918,72,1,1,0,0,1,4
2016,28,13,4,5,1919,32,1,0,0,0,1,1
2016,28,13,4,5,1919,72,3,1,0,0,1,4
2016,28,13,4,0,1920,32,1,0,0,0,1,1
2016,28,13,1,1,1921,32,1,0,0,0,1,1
2016,28,13,1,0,1922,32,1,0,0,0,1,1
2016,29,13,2,8,1938,32,1,0,3,0,1,1
2016,29,13,2,7,1939,72,0,1,0,0,1,4
2016,29,13,2,1,1941,72,0,1,0,0,1,4
2016,29,13,2,5,1943,72,1,0,0,0,1,4
2016,29,13,2,5,1945,44,0,2,0,0,1,3
2016,29,13,2,5,1945,72,0,1,0,0,1,4
2016,29,13,2,2,1954,32,0,1,0,0,1,1
2016,29,13,2,2,1954,72,0,4,0,0,1,4
2016,29,13,2,5,1955,32,0,1,0,0,1,1
2016,29,14,4,0,486,32,3,1,0,0,1,1
2016,29,14,4,0,486,72,0,1,0,0,1,4
2016,29,14,4,5,487,32,1,1,0,0,1,1
2016,29,14,4,10,488,86,0,1,0,0,1,9
2016,29,14,4,0,489,32,2,1,0,0,1,1
2016,29,14,4,0,489,72,2,0,0,0,1,4
2016,29,14,4,5,490,32,0,0,3,0,1,1
2016,29,14,4,5,490,72,1,0,0,0,1,4
2016,29,14,4,5,490,86,0,1,0,0,1,9
2016,29,14,4,3,491,44,1,0,0,0,1,3
2016,29,14,4,3,491,72,0,1,0,0,1,4
2016,27,15,4,3,467,32,0,1,0,0,1,1
2016,27,15,4,3,467,40,1,0,0,0,1,2
2016,27,15,4,3,467,72,1,1,0,0,1,4
2016,27,15,4,5,468,32,1,3,0,0,1,1
2016,27,15,4,5,468,72,1,1,0,0,1,4
2016,27,15,4,3,469,44,3,0,0,0,1,3
2016,27,15,4,3,469,72,3,2,0,0,1,4
2016,27,15,4,5,470,72,2,0,0,0,1,4
2016,28,16,4,9,1096,44,2,4,0,0,1,3
2016,28,16,4,9,1096,72,1,0,0,0,1,4
2016,28,16,4,4,1097,32,0,1,0,0,1,1
2016,28,16,4,6,1098,32,0,1,0,0,1,1
2016,28,16,4,5,1099,32,0,7,0,0,1,1
2016,28,16,1,5,1100,32,1,0,0,0,1,1
2016,28,16,4,5,1101,32,1,0,0,0,1,1
2016,28,16,4,5,1101,44,1,1,0,0,1,3
2016,28,16,1,5,1102,32,1,1,0,0,1,1
2016,28,16,2,0,1104,32,0,1,0,0,1,1
2016,28,16,2,4,1108,32,0,1,0,0,1,1
2016,28,16,2,4,1108,72,1,0,0,0,1,4
2016,28,16,2,4,1111,32,0,1,0,0,1,1
2016,28,16,2,5,1113,32,0,1,0,0,1,1
2016,28,16,2,9,1115,31,1,0,0,0,1,5
2016,28,16,2,0,1116,31,0,1,0,0,1,5
2016,28,16,2,10,1123,86,0,1,0,0,1,9
2016,3,17,4,5,1607,44,0,1,0,0,1,3
2016,3,17,4,6,1608,32,1,0,0,0,1,1
2016,3,17,4,9,1609,72,1,0,0,0,1,4
2016,3,17,4,9,1610,32,0,1,0,0,1,1
2016,3,17,4,5,1611,72,0,1,0,0,1,4
2016,3,17,4,5,1612,72,0,1,0,0,1,4
2016,3,17,4,5,1612,29,1,0,3,0,1,5
2016,3,17,4,5,1613,49,0,0,0,75,1,9
2016,3,17,4,9,1615,72,1,0,0,0,1,4
2016,3,17,4,5,1616,72,3,0,0,0,1,4
2016,3,17,1,5,1617,72,1,0,0,0,1,4
2016,3,17,1,5,1618,32,1,0,0,0,1,1
2016,5,17,2,8,1626,44,2,0,0,0,1,3
2016,5,17,2,5,1638,72,1,0,0,0,1,4
2016,29,18,4,5,528,32,4,2,0,0,1,1
2016,29,18,4,5,528,40,1,1,0,25,1,2
2016,29,18,4,5,528,72,1,0,0,0,1,4
2016,29,18,4,5,528,49,2,0,0,0,1,9
2016,29,18,4,3,529,32,1,0,0,0,1,1
2016,29,18,4,10,530,72,1,0,0,0,1,4
2016,29,18,4,10,530,86,1,1,0,22,1,9
2016,29,18,4,1,531,32,1,0,0,0,1,1
2016,29,18,4,1,531,40,0,0,0,25,1,2
2016,29,18,4,0,532,32,0,1,0,0,1,1
2016,29,18,4,9,533,32,0,1,0,0,1,1
2016,29,18,4,1,534,32,0,2,0,0,1,1
2016,29,18,4,1,534,86,0,0,0,5,1,9
2016,29,18,4,9,535,32,1,1,0,0,1,1
2016,29,18,4,9,535,72,1,0,0,0,1,4
2016,29,18,4,3,536,72,2,1,0,0,1,4
2016,29,18,4,2,537,72,1,0,0,0,1,4
2016,29,18,4,5,538,72,0,0,0,70,1,4
2016,27,19,4,4,538,32,0,1,0,0,1,1
2016,27,19,4,4,538,72,0,1,0,0,1,4
2016,27,19,4,5,539,32,0,1,0,0,1,1
2016,27,19,4,5,539,72,1,0,0,0,1,4
2016,27,19,4,1,540,32,0,1,0,0,1,1
2016,27,19,4,5,541,72,2,1,0,0,1,4
2016,27,20,4,5,570,72,2,2,0,0,1,4
2016,27,20,4,5,571,72,1,0,0,0,1,4
2016,29,21,4,5,399,72,1,1,0,0,1,4
2016,29,21,4,1,400,32,0,2,0,0,1,1
2016,29,21,4,3,401,44,0,1,0,0,1,3
2016,29,21,4,10,402,86,1,0,0,0,1,9
2016,29,21,4,3,403,32,0,2,0,0,1,1
2016,29,21,4,3,403,72,2,0,0,0,1,4
2016,29,21,4,7,404,32,1,0,0,0,1,1
2016,29,21,4,5,405,32,1,0,0,0,1,1
2016,29,21,4,9,406,32,0,1,0,0,1,1
2016,29,21,4,9,406,44,0,1,0,0,1,3
2016,29,21,4,4,407,32,1,0,0,0,1,1
2016,29,21,4,5,408,72,1,1,0,0,1,4
2016,27,22,4,4,801,32,0,1,0,0,1,1
2016,27,22,4,4,801,72,0,1,0,0,1,4
2016,27,22,4,3,802,40,0,0,0,24,1,2
2016,27,22,4,5,803,72,0,2,0,0,1,4
2016,27,22,4,7,804,44,1,1,0,0,1,3
2016,27,22,4,0,805,32,1,0,0,0,1,1
2016,27,22,4,0,805,72,1,0,0,0,1,4
2016,27,22,4,3,806,32,3,0,0,0,1,1
2016,27,22,4,3,806,40,0,0,0,30,1,2
2016,27,22,4,3,806,72,4,0,0,0,1,4
2016,27,22,4,9,807,72,2,0,0,0,1,4
2016,27,22,4,4,808,32,1,0,0,0,1,1
2016,27,22,4,4,808,44,1,0,0,0,1,3
2016,27,22,4,4,808,72,1,0,0,0,1,4
2016,27,22,4,2,809,32,1,0,0,0,1,1
2016,2,23,4,5,1738,40,1,0,0,0,1,2
2016,2,23,4,5,1739,72,1,0,0,0,1,4
2016,2,23,1,9,1740,32,0,1,0,0,1,1
2016,2,23,1,5,1741,32,0,1,0,0,1,1
2016,2,23,1,9,1742,32,0,1,0,0,1,1
2016,2,23,1,5,1743,32,0,1,0,0,1,1
2016,2,23,1,10,1744,86,1,1,0,0,1,9
2016,2,23,1,3,1745,32,0,1,0,0,1,1
2016,2,23,4,4,1746,72,1,0,0,0,1,4
2016,2,23,4,10,1747,86,1,0,0,0,1,9
2016,2,23,4,2,1748,72,0,1,0,0,1,4
2016,2,23,4,4,1749,72,1,0,0,0,1,4
2016,2,23,4,4,1750,32,2,0,0,0,1,1
2016,2,23,4,9,1751,32,0,1,0,0,1,1
2016,2,23,1,2,1752,32,0,1,0,0,1,1
2016,2,23,1,4,1753,32,0,0,4,0,1,1
2016,2,23,1,4,1753,72,0,1,0,0,1,4
2016,2,23,1,4,1754,72,1,0,0,0,1,4
2016,2,23,1,4,1755,32,0,1,0,0,1,1
2016,3,23,2,1,1771,32,0,1,0,0,1,1
2016,3,23,2,1,1771,72,2,0,0,0,1,4
2016,26,24,4,2,1277,72,0,1,0,0,1,4
2016,26,24,4,2,1277,86,1,0,0,0,1,9
2016,26,24,4,5,1278,32,1,0,0,0,1,1
2016,26,24,4,5,1278,40,0,1,0,0,1,2
2016,26,24,4,5,1278,72,1,0,0,6,1,4
2016,26,24,4,9,1279,40,0,0,0,25,1,2
2016,26,24,4,4,1280,32,1,0,0,0,1,1
2016,26,24,4,4,1280,40,1,0,0,0,1,2
2016,26,24,4,10,1281,32,1,0,0,0,1,1
2016,26,24,1,0,1282,32,1,1,0,0,1,1
2016,26,24,1,0,1282,44,1,0,0,0,1,3
2016,26,24,1,10,1283,86,0,1,0,0,1,9
2016,26,24,1,5,1284,32,1,0,0,0,1,1
2016,26,24,1,5,1284,72,1,0,0,0,1,4
2016,26,24,4,0,1285,32,1,0,0,0,1,1
2016,26,24,4,0,1285,72,1,0,0,0,1,4
2016,26,24,4,3,1286,32,1,1,0,0,1,1
2016,26,24,4,3,1286,72,3,0,0,0,1,4
2016,26,24,4,9,1287,81,1,1,0,0,1,9
2016,27,24,2,3,1289,32,0,3,0,0,1,1
2016,27,24,2,3,1289,72,2,1,0,0,1,4
2016,27,24,2,3,1289,94,0,1,0,0,1,9
2016,27,24,2,0,1296,32,0,2,0,0,1,1
2016,27,24,2,0,1296,44,0,1,0,0,1,3
2016,27,24,2,0,1301,32,1,0,0,0,1,1
2016,27,24,2,0,1301,44,0,1,0,0,1,3
2016,27,24,2,0,1302,32,1,0,0,0,1,1
2016,27,24,2,0,1303,32,1,0,0,0,1,1
2016,27,24,2,0,1309,32,2,0,0,0,1,1
2016,27,24,2,3,1310,32,1,0,0,0,1,1
2016,27,24,2,3,1310,40,2,0,0,0,1,2
2016,28,25,4,5,1317,72,1,0,0,0,1,4
2016,29,25,2,4,1319,32,0,1,0,0,1,1
2016,29,25,2,4,1319,44,0,1,0,0,1,3
2016,29,25,2,2,1320,44,1,0,0,0,1,3
2016,29,25,2,5,1325,32,1,0,0,0,1,1
2016,29,25,2,10,1326,86,0,1,0,0,1,9
2016,29,25,2,4,1327,44,0,1,0,0,1,3
2016,29,25,2,3,1329,44,1,0,0,0,1,3
2016,29,25,2,3,1330,32,1,0,0,0,1,1
2016,29,25,2,3,1330,44,0,1,0,0,1,3
2016,29,25,2,2,1332,32,0,0,2,0,1,1
2016,29,25,2,2,1332,44,1,0,0,0,1,3
2016,29,25,2,4,1336,32,2,0,0,0,1,1
2016,29,25,2,2,1339,32,0,0,2,0,1,1
2016,29,25,2,2,1341,32,0,0,4,0,1,1
2016,29,25,2,4,1342,32,0,0,3,0,1,1
2016,27,26,4,1,449,72,1,1,0,0,1,4
2016,27,26,4,5,450,32,0,2,0,0,1,1
2016,27,26,4,0,451,72,0,1,0,0,1,4
2016,27,26,4,0,452,44,1,0,0,0,1,3
2016,27,26,4,5,453,72,1,0,0,0,1,4
2016,27,26,4,3,454,32,1,0,0,6,1,1
2016,27,26,4,3,454,86,1,0,0,0,1,9
2016,27,26,4,9,455,32,1,0,0,0,1,1
2016,27,26,4,9,455,72,2,0,0,0,1,4
2016,27,26,4,1,456,72,1,0,0,0,1,4
2016,29,27,4,5,484,32,3,4,0,0,1,1
2016,29,27,4,5,484,40,1,0,0,0,1,2
2016,29,27,4,5,484,44,0,1,0,0,1,3
2016,29,27,4,5,484,72,5,4,0,0,1,4
2016,29,27,4,5,484,51,1,0,0,75,1,5
2016,29,27,4,5,484,67,3,0,0,0,1,5
2016,29,27,4,0,485,32,1,4,0,0,1,1
2016,29,27,4,4,486,72,0,1,0,0,1,4
2016,29,27,4,10,487,86,0,0,0,50,1,9
2016,29,27,4,5,488,32,2,0,0,0,1,1
2016,29,27,4,5,488,40,0,0,0,20,1,2
2016,29,27,4,5,488,72,4,0,0,0,1,4
2016,29,27,4,5,488,20,4,0,0,100,1,9
2016,29,27,4,5,488,67,1,0,0,0,1,5
2016,29,27,4,5,488,51,2,0,0,30,1,5
2016,29,27,4,3,489,72,1,1,0,0,1,4
2016,29,27,4,3,489,51,1,0,0,0,1,5
2016,29,27,4,0,490,32,1,0,0,0,1,1
2016,28,28,4,0,333,32,1,0,0,0,1,1
2016,28,28,4,0,333,42,0,1,0,0,1,5
2016,28,28,4,5,334,32,2,1,0,0,1,1
2016,28,28,4,5,334,72,1,0,0,0,1,4
2016,28,28,4,9,335,44,0,1,0,0,1,3
2016,28,28,4,3,336,32,1,0,0,0,1,1
2016,28,28,4,3,336,72,1,0,0,0,1,4
2016,28,28,4,5,337,44,1,0,0,0,1,3
2016,28,28,4,5,337,72,1,0,0,0,1,4
2016,2,29,4,10,1690,86,0,1,0,0,1,9
2016,2,29,4,3,1691,72,1,0,0,0,1,4
2016,2,29,4,9,1692,32,1,0,0,0,1,1
2016,2,29,4,1,1693,32,1,0,0,0,1,1
2016,2,29,4,5,1694,29,1,0,0,0,1,5
2016,2,29,4,5,1695,32,0,1,0,0,1,1
2016,2,29,4,5,1696,49,0,0,0,300,1,9
2016,2,29,4,0,1697,32,1,0,0,0,1,1
2016,2,29,4,9,1698,32,0,1,0,0,1,1
2016,2,29,4,5,1699,40,1,0,0,0,1,2
2016,2,29,4,5,1700,32,0,1,0,0,1,1
2016,2,29,1,4,1701,72,2,0,0,0,1,4
2016,2,29,1,10,1702,86,1,0,0,0,1,9
2016,2,29,4,9,1703,32,0,1,0,0,1,1
2016,2,29,4,5,1704,72,1,0,0,0,1,4
2016,2,29,4,5,1705,32,2,1,0,0,1,1
2016,2,29,4,5,1706,32,0,0,2,0,1,1
2016,2,29,4,5,1706,49,0,0,0,300,1,9
2016,2,29,4,3,1707,72,1,0,0,0,1,4
2016,2,29,1,3,1708,32,0,1,0,0,1,1
2016,2,29,1,4,1709,72,1,0,0,0,1,4
2016,3,29,2,7,1711,32,0,1,0,0,1,1
2016,3,29,2,0,1713,44,1,0,0,0,1,3
2016,3,29,2,3,1715,72,1,0,0,0,1,4
2016,3,29,2,5,1716,32,1,0,0,0,1,1
2016,3,29,2,5,1716,72,8,1,0,0,1,4
2016,3,29,2,3,1717,44,1,1,0,0,1,3
2016,3,29,2,6,1719,32,0,1,0,0,1,1
2016,3,29,2,6,1719,72,0,1,0,0,1,4
2016,3,29,2,6,1719,86,1,0,0,0,1,9
2016,3,29,2,4,1721,32,1,0,0,0,1,1
2016,3,29,2,4,1722,32,0,1,3,0,1,1
2016,3,29,2,4,1722,72,1,0,0,0,1,4
2016,3,29,2,4,1722,31,1,0,0,0,1,5
2016,3,29,2,3,1723,72,1,0,0,0,1,4
2016,3,29,2,4,1730,32,0,0,3,0,1,1
2016,3,29,2,4,1730,72,1,0,0,0,1,4
2016,3,29,2,4,1730,31,1,0,0,0,1,5
2016,3,29,2,4,1730,86,1,0,0,0,1,9
2016,3,29,2,3,1731,72,0,1,0,0,1,4
2016,5,30,4,5,702,44,0,1,0,0,2,3
2016,5,30,4,5,702,72,0,1,0,0,2,4
2016,5,30,4,5,703,81,1,1,0,0,2,9
2016,5,30,4,5,704,50,0,0,0,8,2,5
2016,5,30,4,1,705,32,1,0,0,0,2,1
2016,5,30,4,4,706,32,0,0,3,0,2,1
2016,5,30,4,4,706,72,2,0,0,0,2,4
2016,5,30,4,10,707,81,0,0,4,0,2,9
2016,5,30,4,4,708,32,1,1,2,0,2,1
2016,5,30,4,5,709,32,0,0,2,0,2,1
2016,5,30,4,3,710,32,1,0,0,0,2,1
2016,5,30,4,2,711,32,0,0,2,0,2,1
2016,5,30,4,9,712,32,1,1,0,0,2,1
2016,5,30,4,9,713,29,1,0,0,0,2,5
2016,5,30,4,4,714,32,0,0,4,0,2,1
2016,5,30,4,3,715,32,0,0,3,0,2,1
2016,5,30,4,4,716,72,1,0,0,0,2,4
2016,5,30,4,4,717,40,0,1,0,0,2,2
2016,5,30,4,4,717,50,1,0,0,0,2,5
2016,6,31,4,5,479,72,1,0,0,0,2,4
2016,6,31,4,5,480,72,1,1,0,0,2,4
2016,6,31,4,5,481,72,1,0,0,0,2,4
2016,6,31,4,5,482,72,1,0,0,0,2,4
2016,6,31,4,5,483,72,0,1,0,0,2,4
2016,6,31,4,4,484,72,1,0,0,0,2,4
2016,5,32,4,9,1248,72,1,0,0,0,2,4
2016,5,32,4,9,1249,32,1,0,0,0,2,1
2016,5,32,4,5,1250,32,0,0,2,0,2,1
2016,5,32,4,9,1251,72,1,0,0,0,2,4
2016,5,32,4,3,1252,32,0,1,0,0,2,1
2016,5,32,4,5,1253,32,1,1,0,0,2,1
2016,5,32,1,5,1254,50,1,0,0,0,2,5
2016,5,32,4,9,1255,32,0,0,4,0,2,1
2016,5,32,4,5,1256,49,0,0,0,10,2,9
2016,5,32,4,5,1257,72,1,0,0,0,2,4
2016,5,32,1,5,1258,32,0,0,2,0,2,1
2016,5,32,1,5,1259,72,1,0,0,0,2,4
2016,5,32,1,5,1260,32,0,1,0,0,2,1
2016,6,32,2,5,1263,44,1,0,0,0,2,3
2016,6,32,2,5,1266,32,1,0,0,0,2,1
2016,6,32,2,5,1267,32,0,3,0,0,2,1
2016,6,32,2,5,1267,44,1,0,0,0,2,3
2016,6,32,2,5,1267,72,2,0,0,0,2,4
2016,6,32,2,5,1267,31,1,0,0,0,2,5
2016,6,32,2,5,1267,95,1,0,0,0,2,9
2016,6,32,2,3,1268,44,1,0,0,0,2,3
2016,6,32,2,5,1273,32,1,0,0,0,2,1
2016,5,33,4,9,243,32,0,0,2,0,2,1
2016,5,33,4,5,244,51,2,0,0,0,2,5
2016,5,33,4,5,245,32,1,0,0,0,2,1
2016,5,33,4,5,246,32,1,0,0,0,2,1
2016,5,33,4,5,247,32,2,0,4,0,2,1
2016,5,33,4,5,248,51,0,1,0,0,2,5
2016,5,33,4,2,249,32,1,0,0,0,2,1
2016,6,34,4,5,426,81,1,1,0,0,2,9
2016,6,34,4,5,427,29,1,1,0,0,2,5
2016,6,34,4,5,428,72,1,1,0,0,2,4
2016,6,34,4,5,429,29,1,0,2,0,2,5
2016,6,34,4,3,430,40,0,1,0,0,2,2
2016,6,34,4,5,431,32,0,0,2,0,2,1
2016,6,34,4,5,432,32,1,0,0,0,2,1
2016,6,34,4,5,433,72,1,0,0,0,2,4
2016,6,34,4,5,433,51,0,0,0,8,2,5
2016,6,34,4,5,434,32,0,1,0,0,2,1
2016,6,34,4,5,434,51,0,0,0,5,2,5
2016,6,34,4,5,435,32,0,0,0,10,2,1
2016,6,34,4,9,436,72,1,0,0,0,2,4
2016,6,34,4,5,437,32,0,1,0,0,2,1
2016,5,35,4,5,2724,81,1,0,0,0,2,9
2016,5,35,4,5,2725,32,2,0,0,0,2,1
2016,5,35,4,4,2726,32,0,1,0,0,2,1
2016,5,35,4,5,2727,31,1,0,0,0,2,5
2016,5,35,4,4,2728,44,0,1,0,0,2,3
2016,5,35,1,4,2729,50,1,1,0,0,2,5
2016,5,35,1,4,2730,40,1,0,0,0,2,2
2016,5,35,1,4,2731,72,0,1,0,0,2,4
2016,5,35,1,9,2732,32,0,1,0,0,2,1
2016,5,35,1,4,2733,72,1,0,0,0,2,4
2016,5,35,1,4,2734,32,0,1,0,0,2,1
2016,5,35,1,4,2735,32,0,1,0,0,2,1
2016,5,35,1,5,2736,32,3,0,2,0,2,1
2016,5,35,1,5,2736,81,1,0,0,0,2,9
2016,5,35,1,5,2737,32,0,1,0,0,2,1
2016,5,35,4,3,2738,32,0,1,0,0,2,1
2016,5,35,4,5,2739,72,1,0,0,0,2,4
2016,5,35,1,5,2740,81,1,0,0,0,2,9
2016,5,35,1,3,2741,81,0,0,0,7,2,9
2016,5,35,1,3,2742,32,0,1,0,0,2,1
2016,5,35,1,3,2743,31,0,1,0,0,2,5
2016,5,35,1,4,2744,32,0,1,0,0,2,1
2016,6,35,2,5,2745,81,1,1,0,0,2,9
2016,6,35,2,4,2749,44,0,0,3,0,2,3
2016,6,35,2,4,2760,44,1,0,0,0,2,3
2016,6,35,2,4,2762,32,1,0,0,0,2,1
2016,6,35,2,5,2773,32,0,0,2,0,2,1
2016,6,35,2,5,2773,31,0,1,0,0,2,5
2016,6,35,2,4,2775,32,0,1,0,0,2,1
2016,6,35,2,5,2792,50,1,0,0,0,2,5
2016,6,35,2,4,2797,40,1,1,0,0,2,2
2016,6,35,2,4,2797,50,1,0,0,0,2,5
2016,6,35,2,5,2800,50,1,0,0,0,2,5
2016,6,35,2,5,2801,32,0,1,0,0,2,1
2016,6,35,2,5,2801,72,4,1,0,0,2,4
2016,6,35,2,5,2801,50,8,1,0,0,2,5
2016,6,35,2,5,2801,81,1,0,0,0,2,9
2016,6,35,2,5,2801,86,0,1,0,0,2,9
2016,6,35,2,3,2803,32,1,0,0,0,2,1
2016,5,36,4,9,509,44,0,1,0,0,2,3
2016,5,36,4,4,510,72,1,0,0,0,2,4
2016,5,36,4,4,511,32,1,1,0,0,2,1
2016,5,36,4,4,512,44,0,1,0,0,2,3
2016,5,36,4,4,513,32,0,1,0,0,2,1
2016,5,36,4,4,514,44,0,1,0,0,2,3
2016,5,36,4,7,515,32,0,0,4,0,2,1
2016,5,36,4,4,516,32,1,1,0,0,2,1
2016,5,36,4,4,516,81,1,0,0,0,2,9
2016,5,36,4,5,517,32,0,0,2,0,2,1
2016,5,36,4,5,517,81,1,0,0,0,2,9
2016,5,36,4,5,518,81,1,0,0,0,2,9
2016,5,37,4,5,370,32,1,0,0,0,2,1
2016,5,37,4,5,371,32,0,1,0,0,2,1
2016,5,37,4,9,372,32,0,1,0,0,2,1
2016,5,37,4,5,373,32,1,0,0,0,2,1
2016,5,37,4,9,374,32,0,0,4,0,2,1
2016,5,37,4,9,374,81,1,0,0,0,2,9
2016,5,37,4,5,375,51,0,0,0,8,2,5
2016,4,38,4,5,165,32,1,1,0,0,2,1
2016,4,38,4,5,166,72,1,0,0,0,2,4
2016,4,38,4,7,167,44,1,0,0,0,2,3
2016,4,38,4,4,168,72,1,0,0,0,2,4
2016,6,39,4,5,646,72,1,0,0,0,2,4
2016,6,39,4,5,646,51,0,0,0,25,2,5
2016,6,39,4,5,647,32,1,0,0,0,2,1
2016,6,39,4,4,648,32,0,0,2,0,2,1
2016,6,39,4,5,650,32,0,1,0,0,2,1
2016,6,39,4,5,651,32,0,1,0,0,2,1
2016,6,39,1,3,652,32,0,1,0,0,2,1
2016,6,39,1,5,653,31,0,0,0,8,2,5
2016,6,39,2,3,655,44,1,0,0,0,2,3
2016,6,39,2,5,660,49,5,0,0,0,2,9
2016,6,39,2,5,660,31,1,0,0,0,2,5
2016,6,39,2,7,661,32,0,1,0,0,2,1
2016,6,39,2,9,666,32,0,2,0,0,2,1
2016,6,39,2,9,667,44,1,0,0,0,2,3
2016,6,39,2,9,668,32,0,1,0,0,2,1
2016,6,39,2,9,670,32,0,0,3,0,2,1
2016,6,39,2,9,672,32,0,1,0,0,2,1
2016,4,40,4,4,2255,72,1,0,0,0,2,4
2016,4,40,4,5,2256,72,1,1,0,0,2,4
2016,4,40,4,5,2256,40,2,1,0,0,2,2
2016,4,40,4,5,2257,40,1,1,0,0,2,2
2016,4,40,4,4,2259,32,0,1,0,0,2,1
2016,4,40,4,5,2260,72,10,0,0,0,2,4
2016,4,40,4,5,2261,72,2,0,0,0,2,4
2016,4,40,4,5,2261,81,1,0,0,0,2,9
2016,4,40,1,3,2262,32,1,0,0,0,2,1
2016,4,40,1,10,2263,86,1,0,0,0,2,9
2016,4,40,1,3,2264,72,1,0,0,0,2,4
2016,4,40,1,0,2265,32,0,1,0,0,2,1
2016,4,40,1,5,2266,72,1,0,0,0,2,4
2016,5,40,2,4,2273,86,0,1,0,0,2,9
2016,5,40,2,9,2275,44,0,1,0,0,2,3
2016,5,40,2,5,2278,32,0,1,0,0,2,1
2016,5,40,2,4,2280,72,1,0,0,0,2,4
2016,5,40,2,4,2281,86,1,0,0,0,2,9
2016,5,40,2,9,2284,32,1,0,0,0,2,1
2016,5,40,2,9,2286,32,0,1,0,0,2,1
2016,5,40,2,9,2289,32,2,0,0,0,2,1
2016,5,40,2,4,2297,32,1,0,0,0,2,1
2016,5,40,2,5,2298,32,0,0,4,0,2,1
2016,6,41,4,5,319,32,0,1,0,0,2,1
2016,6,41,4,5,320,51,0,0,3,0,2,5
2016,6,41,4,5,321,72,1,0,0,0,2,4
2016,6,41,4,5,322,29,1,0,0,0,2,5
2016,6,41,4,5,323,31,0,1,0,0,2,5
2016,4,42,1,5,2040,72,1,1,0,0,2,4
2016,4,42,1,5,2041,32,1,0,0,0,2,1
2016,4,42,4,5,2042,72,3,0,0,0,2,4
2016,4,42,4,5,2043,32,1,0,0,0,2,1
2016,4,42,4,5,2044,53,1,0,0,0,2,9
2016,4,42,4,4,2045,72,3,0,0,0,2,4
2016,4,42,4,5,2046,32,2,0,0,0,2,1
2016,4,42,1,2,2047,72,0,1,0,0,2,4
2016,4,42,1,3,2048,72,3,0,0,0,2,4
2016,4,42,1,4,2049,72,0,0,0,12,2,4
2016,4,42,1,5,2050,32,0,0,0,7,2,1
2016,4,42,1,4,2051,32,0,0,3,0,2,1
2016,5,42,2,3,2054,86,0,1,0,0,2,9
2016,5,42,2,5,2057,32,1,1,0,0,2,1
2016,5,42,2,5,2057,40,1,0,0,0,2,2
2016,5,42,2,5,2057,72,1,0,0,0,2,4
2016,5,42,2,5,2060,32,0,1,4,0,2,1
2016,5,42,2,5,2060,40,0,1,0,0,2,2
2016,5,42,2,5,2060,72,1,0,0,0,2,4
2016,5,42,2,5,2060,31,0,0,3,0,2,5
2016,5,42,2,3,2061,40,1,0,0,0,2,2
2016,5,42,2,5,2064,32,0,0,2,0,2,1
2016,5,42,2,5,2064,40,0,1,0,0,2,2
2016,5,42,2,5,2064,44,1,1,0,0,2,3
2016,5,42,2,5,2064,31,0,0,2,0,2,5
2016,5,42,2,3,2066,32,0,0,2,0,2,1
2016,5,42,2,3,2067,40,1,0,0,0,2,2
2016,5,42,2,5,2070,32,0,0,2,0,2,1
2016,5,42,2,5,2071,32,0,1,0,0,2,1
2016,5,42,2,5,2071,72,4,0,0,0,2,4
2016,5,42,2,0,2077,72,0,1,0,0,2,4
2016,5,42,2,5,2084,32,0,1,0,0,2,1
2016,5,42,2,5,2084,44,0,1,0,0,2,3
2016,5,42,2,3,2085,44,0,0,2,0,2,3
2016,5,42,2,5,2089,32,0,0,2,0,2,1
2016,5,42,2,5,2089,44,0,0,2,0,2,3
2016,5,42,2,5,2100,32,0,0,2,0,2,1
2016,5,42,2,5,2100,44,0,1,0,0,2,3
2016,5,42,2,5,2102,86,0,1,0,0,2,9
2016,3,43,4,5,191,72,0,1,0,0,3,4
2016,3,43,4,4,192,44,1,0,0,0,3,3
2016,6,44,4,4,244,40,1,1,0,0,3,2
2016,6,44,4,4,245,81,1,0,0,0,3,9
2016,6,44,4,4,246,40,0,1,0,0,3,2
2016,2,45,4,4,1035,40,0,1,0,0,3,2
2016,2,45,4,10,1036,86,0,1,0,0,3,9
2016,2,45,4,9,1038,86,1,0,0,0,3,9
