year,date,transect,grd,wetype,basin_no,species,pairs,lonedrake,flockdrake,groups,region,p_species,ind_birds_R
1975,13,40,1,2,74,40,0,1,0,0,2,2,2
1975,14,40,2,2,80,40,2,2,0,0,2,2,8
1975,14,40,2,2,81,32,0,1,0,0,2,1,2
1975,14,40,2,2,82,32,1,0,0,0,2,1,2
1975,14,40,2,2,82,40,1,0,0,0,2,2,2
1975,14,40,2,2,83,40,1,0,0,0,2,2,2
1975,14,40,2,2,84,40,6,0,0,0,2,2,12
1975,14,40,2,2,85,44,1,0,0,0,2,3,2
1975,14,40,2,2,85,40,1,0,0,0,2,2,2
1975,14,40,2,3,91,32,1,0,0,0,2,1,2
1975,14,40,2,3,92,32,2,1,0,0,2,1,6
1975,14,40,2,3,92,40,1,1,0,0,2,2,4
1975,14,40,2,3,93,40,0,1,0,0,2,2,2
1975,14,40,2,4,96,32,0,6,0,0,2,1,12
1975,14,40,2,4,96,40,5,1,0,0,2,2,12
1975,14,40,2,5,97,32,1,0,0,0,2,1,2
1975,13,42,1,2,95,32,0,1,0,0,2,1,2
1975,13,42,1,0,96,40,0,1,0,0,2,2,2
1975,13,42,1,2,97,32,0,1,0,0,2,1,2
1975,13,42,1,4,98,32,0,1,0,0,2,1,2
1975,13,42,1,4,99,50,1,0,0,0,2,5,2
1975,14,42,2,2,129,32,0,1,0,0,2,1,2
1975,14,42,2,2,130,32,0,1,0,0,2,1,2
1975,14,42,2,2,131,32,0,4,0,0,2,1,8
1975,14,42,2,2,132,40,1,0,0,0,2,2,2
1975,14,42,2,2,133,44,0,1,0,0,2,3,2
1975,14,42,2,3,152,32,0,1,0,0,2,1,2
1975,14,42,2,3,153,40,1,0,0,0,2,2,2
1975,14,42,2,3,154,40,1,0,0,0,2,2,2
1975,14,42,2,3,155,40,1,0,0,0,2,2,2
1975,14,42,2,3,156,44,0,1,0,0,2,3,2
1975,14,42,2,4,157,32,0,1,0,0,2,1,2
1975,14,42,2,4,157,44,1,0,0,0,2,3,2
1975,16,45,2,3,35,44,1,0,0,0,3,3,2
1975,14,52,2,9,103,40,1,0,0,0,3,2,2
1975,14,52,2,9,104,40,1,0,0,0,3,2,2
1975,10,54,1,9,35,44,1,1,0,0,3,3,4
1976,4,2,1,1,68,40,1,0,0,0,1,2,2
1976,4,2,1,3,69,32,2,0,0,0,1,1,4
1976,4,2,1,3,70,40,1,0,0,0,1,2,2
1976,4,2,1,4,71,32,0,1,0,0,1,1,2
1976,4,2,1,9,72,40,0,1,0,0,1,2,2
1976,4,6,1,9,89,40,1,0,0,0,1,2,2
1976,5,6,2,5,97,40,1,1,0,0,1,2,4
1976,5,6,2,5,98,40,1,2,0,0,1,2,6
1976,5,6,2,5,98,32,1,0,0,0,1,1,2
1976,5,6,2,7,99,40,4,1,0,0,1,2,10
1976,5,6,2,9,102,40,1,0,0,0,1,2,2
1976,5,6,2,9,103,40,1,0,0,0,1,2,2
1976,13,7,2,1,68,40,1,0,0,0,1,2,2
1976,13,7,2,3,71,40,3,0,0,0,1,2,6
1976,13,7,2,3,71,32,0,1,0,0,1,1,2
1976,13,7,2,4,72,40,0,1,0,0,1,2,2
1976,4,9,1,1,82,32,1,0,0,0,1,1,2
1976,4,9,1,5,83,40,1,0,0,0,1,2,2
1976,4,9,1,5,84,40,1,0,0,0,1,2,2
1976,6,9,2,2,99,32,1,0,0,0,1,1,2
1976,6,9,2,2,99,40,1,0,0,0,1,2,2
1976,6,9,2,3,100,40,2,0,0,0,1,2,4
1976,6,9,2,3,100,42,1,0,0,0,1,5,2
1976,6,9,2,4,102,32,0,1,0,0,1,1,2
1976,6,9,2,4,102,40,1,0,0,0,1,2,2
1976,6,9,2,7,104,40,1,0,0,0,1,2,2
1976,3,12,1,3,126,32,1,0,0,0,1,1,2
1976,3,12,1,4,127,32,0,3,0,0,1,1,6
1976,3,12,1,4,127,50,2,4,0,0,1,5,8
1976,3,12,1,4,128,32,0,4,0,0,1,1,8
1976,3,12,1,0,130,32,1,0,0,0,1,1,2
1976,3,12,1,0,130,40,1,0,0,0,1,2,2
1976,3,12,1,3,131,32,0,2,0,0,1,1,4
1976,3,12,1,3,131,40,0,1,0,0,1,2,2
1976,3,12,1,3,132,40,2,0,0,0,1,2,4
1976,3,12,1,4,133,40,2,1,0,0,1,2,6
1976,3,12,1,4,134,72,0,0,0,15,1,4,15
1976,3,12,1,5,135,40,1,0,0,0,1,2,2
1976,3,12,1,5,136,49,0,0,0,15,1,9,15
1976,3,12,1,5,137,50,0,0,0,0,1,5,0
1976,3,12,1,5,138,72,1,0,0,0,1,4,2
1976,6,12,2,10,139,32,5,10,0,0,1,1,30
1976,6,12,2,10,139,39,0,1,0,0,1,5,2
1976,6,12,2,10,139,43,1,0,0,0,1,5,2
1976,6,12,2,10,139,44,1,0,0,0,1,3,2
1976,6,12,2,10,139,42,2,1,0,0,1,5,6
1976,6,12,2,10,139,40,39,8,0,0,1,2,94
1976,6,12,2,10,139,49,2,0,5,0,1,9,14
1976,6,12,2,10,139,46,2,0,0,0,1,5,4
1976,6,12,2,10,139,50,1,0,0,0,1,5,2
1976,6,12,2,10,140,69,1,0,0,0,1,5,2
1976,6,12,2,0,141,45,0,0,0,0,1,9,0
1976,6,12,2,0,142,45,0,0,0,0,1,9,0
1976,6,12,2,1,146,45,0,0,0,0,1,9,0
1976,6,12,2,3,147,45,0,0,0,0,1,9,0
1976,6,12,2,3,148,45,0,0,0,0,1,9,0
1976,6,12,2,3,149,45,0,0,0,0,1,9,0
1976,6,12,2,5,151,45,0,0,0,0,1,9,0
1976,6,12,2,5,152,45,0,0,0,0,1,9,0
1976,4,13,1,4,84,32,1,1,0,0,1,1,4
1976,4,13,1,5,85,32,0,1,0,0,1,1,2
1976,4,13,1,1,86,32,0,1,0,0,1,1,2
1976,4,13,1,1,87,40,0,1,0,0,1,2,2
1976,4,13,1,1,88,40,1,0,0,0,1,2,2
1976,4,13,1,5,89,32,0,1,0,0,1,1,2
1976,4,13,1,9,90,32,0,2,0,0,1,1,4
1976,6,13,2,0,97,40,1,0,0,0,1,2,2
1976,6,13,2,3,107,40,1,0,0,0,1,2,2
1976,6,13,2,4,108,32,1,0,0,0,1,1,2
1976,6,13,2,9,111,32,0,1,0,0,1,1,2
1976,6,13,2,9,111,40,1,0,0,0,1,2,2
1976,10,17,1,2,78,40,1,0,0,0,1,2,2
1976,11,17,2,2,81,40,0,1,0,0,1,2,2
1976,11,17,2,2,82,40,2,0,0,0,1,2,4
1976,11,17,2,4,92,32,0,1,0,0,1,1,2
1976,11,17,2,5,100,40,1,0,0,0,1,2,2
1976,11,17,2,5,101,40,1,2,0,0,1,2,6
1976,10,23,1,5,53,40,1,0,0,0,1,2,2
1976,10,23,1,9,54,40,0,1,0,0,1,2,2
1976,11,23,2,0,57,32,1,0,0,0,1,1,2
1976,11,23,2,2,60,32,0,6,0,0,1,1,12
1976,11,23,2,2,61,40,1,0,0,0,1,2,2
1976,3,24,1,0,76,40,1,0,0,0,1,2,2
1976,5,24,2,2,86,37,0,0,0,15,1,5,15
1976,5,24,2,2,86,40,2,0,0,0,1,2,4
1976,5,24,2,2,86,42,0,1,0,0,1,5,2
1976,5,24,2,2,86,32,0,1,0,0,1,1,2
1976,4,25,1,4,52,32,0,4,0,0,1,1,8
1976,6,25,2,2,58,40,0,0,0,0,1,2,0
1976,6,25,2,4,60,32,1,1,0,0,1,1,4
1976,6,25,2,9,66,32,0,1,0,0,1,1,2
1976,10,29,1,1,129,32,0,1,0,0,1,1,2
1976,10,29,1,1,130,32,0,2,0,0,1,1,4
1976,10,29,1,1,130,40,0,1,0,0,1,2,2
1976,10,29,1,1,131,32,0,1,0,0,1,1,2
1976,11,29,2,0,133,32,1,0,0,0,1,1,2
1976,11,29,2,0,133,40,0,1,0,0,1,2,2
1976,11,29,2,1,136,32,0,1,0,0,1,1,2
1976,11,29,2,1,137,40,1,0,0,0,1,2,2
1976,11,29,2,2,140,40,2,0,0,0,1,2,4
1976,11,29,2,2,140,32,0,2,0,0,1,1,4
1976,11,29,2,3,142,40,1,0,0,0,1,2,2
1976,11,29,2,3,143,40,2,2,0,0,1,2,8
1976,17,32,1,5,65,32,0,4,0,0,2,1,8
1976,17,32,1,4,66,32,0,1,0,0,2,1,2
1976,17,32,1,5,68,32,0,2,0,0,2,1,4
1976,17,32,1,5,69,32,0,3,0,0,2,1,6
1976,19,32,2,5,77,32,0,3,0,0,2,1,6
1976,19,32,2,5,78,40,1,0,0,0,2,2,2
1976,17,35,1,3,88,40,1,0,0,0,2,2,2
1976,17,35,1,4,89,40,0,1,0,0,2,2,2
1976,17,35,1,5,90,40,0,1,0,0,2,2,2
1976,17,35,1,9,91,32,0,4,0,0,2,1,8
1976,18,35,2,3,99,44,0,1,0,0,2,3,2
1976,18,35,2,4,103,32,0,1,0,0,2,1,2
1976,18,35,2,4,104,32,0,1,0,0,2,1,2
1976,18,35,2,4,105,32,0,1,0,0,2,1,2
1976,18,35,2,4,105,50,0,1,0,0,2,5,1
1976,18,35,2,4,106,32,1,0,0,0,2,1,2
1976,18,35,2,4,106,40,1,1,0,0,2,2,4
1976,18,35,2,4,106,44,0,1,0,0,2,3,2
1976,18,35,2,4,106,53,1,0,0,0,2,9,2
1976,18,35,2,4,107,40,0,1,0,0,2,2,2
1976,18,35,2,4,108,40,0,1,0,0,2,2,2
1976,18,35,2,4,109,40,0,1,0,0,2,2,2
1976,18,35,2,9,114,44,1,0,0,0,2,3,2
1976,18,35,2,9,114,32,0,4,0,0,2,1,8
1976,18,35,2,9,114,33,0,1,0,0,2,5,2
1976,18,35,2,9,115,44,1,0,0,0,2,3,2
1976,18,35,2,9,115,40,0,1,0,0,2,2,2
1976,11,39,1,5,27,49,5,1,10,0,2,9,32
1976,12,39,2,4,29,44,0,3,0,0,2,3,6
1976,17,40,1,1,105,32,0,2,0,0,2,1,4
1976,17,40,1,9,107,40,0,1,0,0,2,2,2
1976,17,40,1,3,108,32,0,3,0,0,2,1,6
1976,18,40,2,3,123,40,1,0,0,0,2,2,2
1976,18,40,2,4,125,32,1,0,0,0,2,1,2
1976,18,40,2,4,125,40,2,3,0,0,2,2,10
1976,18,40,2,4,125,72,1,0,0,0,2,4,2
1976,18,40,2,4,126,32,1,1,0,0,2,1,4
1976,18,40,2,5,128,32,1,0,0,0,2,1,2
1976,18,40,2,5,128,40,1,0,0,0,2,2,2
1976,18,40,2,5,129,40,1,0,0,0,2,2,2
1976,18,40,2,9,132,40,0,1,0,0,2,2,2
1976,17,42,1,2,165,32,0,3,0,0,2,1,6
1976,17,42,1,3,166,32,1,0,0,0,2,1,2
1976,17,42,1,5,167,32,0,1,0,0,2,1,2
1976,17,42,1,5,168,32,2,0,0,0,2,1,4
1976,17,42,1,5,168,40,0,1,0,0,2,2,2
1976,19,42,2,4,179,32,0,0,0,0,2,1,0
1976,19,42,2,4,180,32,1,0,0,0,2,1,2
1976,19,42,2,4,181,40,0,3,0,0,2,2,6
1976,19,42,2,4,182,40,1,0,0,0,2,2,2
1976,19,42,2,4,183,40,1,1,0,0,2,2,4
1976,19,42,2,5,191,40,1,4,0,0,2,2,10
1976,19,42,2,5,192,44,1,0,0,0,2,3,2
1976,12,45,2,3,46,44,2,0,0,0,3,3,4
1976,15,46,2,5,43,40,0,1,0,0,3,2,2
1976,10,50,1,9,39,32,0,3,0,0,3,1,6
1976,10,50,1,5,40,32,0,1,0,0,3,1,2
1976,11,50,2,7,47,32,2,0,0,0,3,1,4
1976,11,50,2,9,53,40,0,1,0,0,3,2,2
1976,11,52,1,9,110,32,1,0,0,0,3,1,2
1976,11,52,1,2,111,40,0,1,0,0,3,2,2
1976,11,52,1,3,112,40,0,1,0,0,3,2,2
1976,14,52,2,4,117,40,1,0,0,0,3,2,2
1976,14,52,2,5,120,32,1,0,0,0,3,1,2
1976,14,52,2,5,121,40,1,0,0,0,3,2,2
1976,14,52,2,9,135,32,0,1,0,0,3,1,2
1976,14,52,2,9,135,33,0,1,0,0,3,5,2
1976,14,52,2,9,136,32,0,2,0,0,3,1,4
1976,14,52,2,9,137,40,0,2,0,0,3,2,4
1976,14,52,2,9,138,42,0,1,0,0,3,5,2
1976,11,54,1,8,37,32,0,1,0,0,3,1,2
1976,12,54,2,2,40,40,0,0,0,0,3,2,0
1976,12,54,2,9,52,44,0,3,0,0,3,3,6
1976,12,54,2,9,52,31,0,0,0,0,3,5,0
1977,6,2,1,2,84,40,1,0,0,0,1,2,2
1977,6,2,1,5,85,32,0,2,0,0,1,1,4
1977,3,6,1,5,111,46,1,1,0,0,1,5,3
1977,6,6,2,0,113,32,0,0,0,0,1,1,0
1977,6,6,2,0,114,32,0,1,0,0,1,1,2
1977,6,6,2,0,114,40,1,2,0,0,1,2,6
1977,6,6,2,0,115,32,1,0,0,0,1,1,2
1977,6,6,2,0,115,40,1,1,0,0,1,2,4
1977,6,6,2,9,122,32,0,2,0,0,1,1,4
1977,9,7,2,3,78,32,0,2,0,0,1,1,4
1977,9,7,2,3,78,40,1,0,0,0,1,2,2
1977,9,7,2,3,79,40,1,0,0,0,1,2,2
1977,6,9,1,0,110,32,0,3,0,0,1,1,6
1977,6,9,1,4,112,32,0,3,0,0,1,1,6
1977,6,9,1,4,112,40,1,0,0,0,1,2,2
1977,6,9,1,4,113,32,1,1,0,0,1,1,4
1977,6,9,1,5,114,32,0,2,0,0,1,1,4
1977,6,9,1,5,114,44,2,0,0,0,1,3,4
1977,6,9,1,4,115,32,1,0,0,0,1,1,2
1977,6,9,1,4,115,40,2,0,0,0,1,2,4
1977,6,9,1,5,116,32,0,1,0,0,1,1,2
1977,6,9,1,5,116,40,0,1,0,0,1,2,2
1977,10,9,2,3,120,40,1,1,0,0,1,2,4
1977,10,9,2,9,122,40,1,1,0,0,1,2,4
1977,3,12,1,0,160,44,2,0,0,0,1,3,4
1977,3,12,1,0,161,32,0,1,0,0,1,1,2
1977,3,12,1,0,161,44,3,0,0,0,1,3,6
1977,3,12,1,4,162,40,1,0,0,0,1,2,2
1977,3,12,1,7,163,40,1,0,0,0,1,2,2
1977,3,12,1,4,164,32,1,0,0,0,1,1,2
1977,3,12,1,4,164,40,1,0,0,0,1,2,2
1977,3,12,1,5,165,32,0,1,0,0,1,1,2
1977,3,12,1,5,165,40,1,0,0,0,1,2,2
1977,3,12,1,5,166,49,0,0,0,0,1,9,0
1977,16,12,2,3,168,39,0,1,0,0,1,5,2
1977,16,12,2,3,168,40,0,1,0,0,1,2,2
1977,16,12,2,3,168,44,0,1,0,0,1,3,2
1977,16,12,2,3,168,32,0,3,0,0,1,1,6
1977,16,12,2,5,169,37,1,2,0,0,1,5,6
1977,16,12,2,5,169,32,0,0,5,0,1,1,10
1977,16,12,2,5,169,44,1,0,0,0,1,3,2
1977,16,12,2,5,169,50,6,0,0,0,1,5,12
1977,16,12,2,5,169,40,4,2,0,0,1,2,12
1977,16,12,2,5,170,40,2,2,0,0,1,2,8
1977,16,12,2,5,170,39,0,1,0,0,1,5,2
1977,16,12,2,5,171,44,0,1,0,0,1,3,2
1977,16,12,2,5,171,40,1,2,0,0,1,2,6
1977,16,12,2,5,171,32,1,0,0,0,1,1,2
1977,16,12,2,9,172,32,0,1,0,0,1,1,2
1977,6,13,1,1,118,40,0,1,0,0,1,2,2
1977,6,13,1,2,119,32,1,0,0,0,1,1,2
1977,6,13,1,0,120,32,1,0,0,0,1,1,2
1977,6,13,1,0,120,40,1,1,0,0,1,2,4
1977,6,13,1,3,121,40,0,1,0,0,1,2,2
1977,6,13,1,5,122,32,1,0,0,0,1,1,2
1977,6,13,1,5,123,40,1,0,0,0,1,2,2
1977,6,13,1,9,124,40,0,1,0,0,1,2,2
1977,10,13,2,0,127,40,0,0,0,0,1,2,0
1977,10,13,2,1,128,42,0,1,0,0,1,5,2
1977,10,13,2,7,134,40,0,1,0,0,1,2,2
1977,10,13,2,7,134,32,0,1,0,0,1,1,2
1977,10,13,2,9,135,40,2,1,0,0,1,2,6
1977,9,16,2,0,84,40,0,1,0,0,1,2,2
1977,9,17,1,4,106,40,1,0,0,0,1,2,2
1977,11,17,2,3,110,32,1,0,0,0,1,1,2
1977,11,17,2,5,117,40,1,1,0,0,1,2,4
1977,11,17,2,5,118,40,2,0,0,0,1,2,4
1977,9,23,1,3,68,40,1,1,0,0,1,2,4
1977,11,23,2,3,71,40,0,1,0,0,1,2,2
1977,5,24,2,3,101,40,1,0,0,0,1,2,2
1977,11,25,2,9,79,44,0,0,0,0,1,3,0
1977,7,29,1,3,163,40,0,1,0,0,1,2,2
1977,7,29,1,4,164,40,0,1,0,0,1,2,2
1977,7,29,1,0,165,32,0,3,0,0,1,1,6
1977,7,29,1,0,166,40,0,1,0,0,1,2,2
1977,7,29,1,2,167,44,0,1,0,0,1,3,2
1977,9,29,2,2,175,40,1,0,0,0,1,2,2
1977,9,29,2,2,175,32,0,2,0,0,1,1,4
1977,9,29,2,3,178,40,1,0,0,0,1,2,2
1977,9,29,2,3,179,40,3,1,0,0,1,2,8
1977,9,29,2,3,179,32,0,3,0,0,1,1,6
1977,9,29,2,5,182,40,2,2,0,0,1,2,8
1977,10,32,1,2,83,32,0,2,0,0,2,1,4
1977,10,32,1,4,84,32,0,1,0,0,2,1,2
1977,12,32,2,5,88,32,1,0,0,0,2,1,2
1977,12,32,2,5,89,51,1,0,0,0,2,5,2
1977,12,32,2,7,93,44,1,0,0,0,2,3,2
1977,10,35,1,2,119,32,0,1,0,0,2,1,2
1977,10,35,1,4,120,40,1,0,0,0,2,2,2
1977,10,35,1,5,121,40,2,0,0,0,2,2,4
1977,12,35,2,4,127,40,0,1,0,0,2,2,2
1977,12,35,2,4,128,44,1,0,0,0,2,3,2
1977,12,35,2,4,129,32,0,0,0,0,2,1,0
1977,12,35,2,4,130,32,1,0,0,0,2,1,2
1977,12,35,2,4,130,39,1,0,0,0,2,5,2
1977,12,35,2,4,131,39,2,0,0,0,2,5,4
1977,12,35,2,4,131,40,0,1,0,0,2,2,2
1977,12,35,2,4,131,32,1,2,0,0,2,1,6
1977,12,35,2,9,133,32,1,0,0,0,2,1,2
1977,12,35,2,9,134,39,1,0,0,0,2,5,2
1977,12,35,2,9,134,44,0,2,0,0,2,3,4
1977,12,35,2,9,135,39,3,0,0,0,2,5,6
1977,12,35,2,9,135,44,1,0,0,0,2,3,2
1977,12,35,2,9,136,40,1,1,0,0,2,2,4
1977,12,35,2,9,136,44,1,1,0,0,2,3,4
1977,9,39,2,3,35,32,0,1,0,0,2,1,2
1977,10,40,1,2,135,32,1,0,0,0,2,1,2
1977,10,40,1,4,136,40,1,0,0,0,2,2,2
1977,10,40,1,2,137,32,0,1,0,0,2,1,2
1977,10,40,1,2,138,40,0,1,0,0,2,2,2
1977,10,40,1,3,139,40,1,0,0,0,2,2,2
1977,10,40,1,4,140,72,0,0,0,1,2,4,1
1977,12,40,2,3,144,40,1,0,0,0,2,2,2
1977,12,40,2,3,145,44,1,0,0,0,2,3,2
1977,12,40,2,4,148,40,1,2,0,0,2,2,6
1977,12,40,2,4,148,72,0,0,0,1,2,4,1
1977,12,40,2,4,149,32,0,1,0,0,2,1,2
1977,12,40,2,4,149,40,1,0,0,0,2,2,2
1977,12,40,2,4,150,32,0,1,0,0,2,1,2
1977,12,40,2,4,150,40,2,3,0,0,2,2,10
1977,12,40,2,4,151,40,1,1,0,0,2,2,4
1977,12,40,2,9,154,32,0,2,0,0,2,1,4
1977,10,42,1,3,205,32,0,1,0,0,2,1,2
1977,10,42,1,4,206,32,1,0,0,0,2,1,2
1977,10,42,1,3,207,32,0,1,0,0,2,1,2
1977,12,42,2,3,229,40,1,0,0,0,2,2,2
1977,12,42,2,5,238,32,0,1,0,0,2,1,2
1977,12,42,2,5,238,40,1,0,0,0,2,2,2
1977,12,42,2,5,238,50,1,0,0,0,2,5,2
1977,12,42,2,5,238,49,0,1,0,0,2,9,2
1977,12,42,2,5,239,40,1,1,0,0,2,2,4
1977,12,42,2,5,240,40,2,0,0,0,2,2,4
1977,9,45,1,9,49,40,0,1,0,0,3,2,2
1977,10,45,2,3,55,32,0,2,0,0,3,1,4
1977,10,45,2,3,55,44,0,2,0,0,3,3,4
1977,9,46,1,2,48,32,0,3,0,0,3,1,6
1977,11,46,2,5,55,32,0,1,0,0,3,1,2
1977,9,50,2,7,61,32,2,0,0,0,3,1,4
1977,9,50,2,9,65,40,2,0,0,0,3,2,4
1977,9,50,2,9,66,40,4,1,0,0,3,2,10
1977,9,50,2,9,66,32,2,0,0,0,3,1,4
1977,9,52,1,4,142,33,1,0,0,0,3,5,2
1977,9,52,1,9,143,32,0,0,5,0,3,1,10
1977,11,52,2,4,145,32,1,0,0,0,3,1,2
1977,11,52,2,5,146,40,0,0,8,0,3,2,16
1977,11,52,2,5,146,72,0,0,0,1,3,4,1
1977,11,52,2,5,147,40,0,1,0,0,3,2,2
1977,11,52,2,5,148,40,0,2,0,0,3,2,4
1977,11,52,2,5,149,40,0,4,0,0,3,2,8
1977,11,52,2,5,150,40,1,1,0,0,3,2,4
1977,11,52,2,9,151,32,0,2,0,0,3,1,4
1977,11,52,2,9,152,32,0,2,0,0,3,1,4
1977,11,52,2,9,153,32,0,2,0,0,3,1,4
1977,11,52,2,9,154,44,1,0,0,0,3,3,2
1977,9,54,1,9,57,32,0,3,0,0,3,1,6
1977,9,54,1,9,57,40,1,0,0,5,3,2,7
1977,9,54,1,3,58,32,0,0,0,0,3,1,0
1977,9,54,1,5,59,32,0,1,0,0,3,1,2
1978,3,2,1,5,97,32,1,0,0,0,1,1,2
1978,3,2,1,9,98,32,1,0,0,0,1,1,2
1978,3,2,1,9,99,40,0,1,0,0,1,2,2
1978,3,2,1,2,100,40,1,1,0,0,1,2,4
1978,3,2,1,3,101,40,1,0,0,0,1,2,2
1978,3,6,1,1,130,32,0,1,0,0,1,1,2
1978,3,6,1,4,131,32,1,0,0,0,1,1,2
1978,3,6,1,4,131,40,1,0,0,0,1,2,2
1978,3,6,1,9,132,32,0,1,0,0,1,1,2
1978,5,6,2,0,137,40,0,1,0,0,1,2,2
1978,5,6,2,1,139,40,1,0,0,0,1,2,2
1978,5,6,2,5,141,40,0,1,0,0,1,2,2
1978,5,6,2,5,142,40,1,0,0,0,1,2,2
1978,5,6,2,5,142,32,0,1,0,0,1,1,2
1978,5,6,2,9,146,40,1,1,0,0,1,2,4
1978,3,7,1,4,87,32,0,1,0,0,1,1,2
1978,3,7,1,5,88,32,0,1,0,0,1,1,2
1978,3,7,1,7,89,44,0,1,0,0,1,3,2
1978,3,9,1,9,134,32,1,0,0,0,1,1,2
1978,3,9,1,2,136,32,0,1,0,0,1,1,2
1978,5,9,2,0,138,40,1,1,0,0,1,2,4
1978,5,9,2,2,140,32,1,0,0,0,1,1,2
1978,5,9,2,7,143,32,1,0,0,0,1,1,2
1978,5,9,2,9,144,40,0,1,0,0,1,2,2
1978,2,12,1,9,177,32,1,0,0,0,1,1,2
1978,2,12,1,1,178,32,0,1,0,6,1,1,8
1978,2,12,1,1,178,40,0,0,0,8,1,2,8
1978,2,12,1,2,179,44,1,0,0,0,1,3,2
1978,3,13,1,1,144,32,1,0,0,0,1,1,2
1978,3,13,1,3,145,40,1,0,0,0,1,2,2
1978,3,13,1,9,146,32,0,1,0,0,1,1,2
1978,3,13,1,0,147,32,0,1,0,0,1,1,2
1978,3,13,1,0,148,32,1,0,0,0,1,1,2
1978,3,13,1,4,149,40,0,1,0,0,1,2,2
1978,3,13,1,5,150,32,1,0,0,0,1,1,2
1978,5,13,2,4,157,40,0,1,0,0,1,2,2
1978,4,17,1,3,120,32,0,1,0,0,1,1,2
1978,5,17,2,3,126,40,0,0,5,0,1,2,10
1978,5,17,2,4,130,32,0,1,0,0,1,1,2
1978,5,17,2,4,131,32,0,1,0,0,1,1,2
1978,5,17,2,4,132,40,1,0,0,0,1,2,2
1978,5,17,2,5,140,32,1,0,0,0,1,1,2
1978,5,17,2,5,141,40,1,0,0,0,1,2,2
1978,4,23,1,9,79,32,0,1,0,0,1,1,2
1978,4,23,1,5,81,32,1,0,0,0,1,1,2
1978,10,23,2,9,89,40,2,0,0,0,1,2,4
1978,10,24,2,3,109,43,0,3,0,0,1,5,6
1978,10,24,2,3,109,42,1,0,0,0,1,5,2
1978,10,24,2,9,114,32,0,0,0,0,1,1,0
1978,4,25,1,2,81,32,1,0,0,0,1,1,2
1978,4,25,1,9,82,32,0,1,0,0,1,1,2
1978,9,25,2,3,86,32,0,1,0,0,1,1,2
1978,3,29,1,4,189,32,1,0,0,0,1,1,2
1978,5,29,2,1,196,32,0,1,0,0,1,1,2
1978,5,29,2,1,197,40,1,0,0,0,1,2,2
1978,5,29,2,3,202,32,0,1,0,0,1,1,2
1978,5,29,2,3,203,40,1,0,0,0,1,2,2
1978,5,29,2,3,204,40,2,0,0,0,1,2,4
1978,5,29,2,3,204,32,0,1,0,0,1,1,2
1978,5,29,2,5,207,40,1,0,0,0,1,2,2
1978,11,32,1,9,101,32,0,1,0,0,2,1,2
1978,12,32,2,4,104,32,0,1,0,0,2,1,2
1978,12,32,2,5,108,32,1,0,0,0,2,1,2
1978,12,32,2,5,109,44,1,0,0,0,2,3,2
1978,12,32,2,5,110,44,1,0,0,0,2,3,2
1978,12,32,2,5,110,32,1,0,0,0,2,1,2
1978,11,35,1,0,140,40,1,0,0,0,2,2,2
1978,11,35,1,3,141,50,0,1,0,0,2,5,1
1978,11,35,1,4,142,32,0,3,0,0,2,1,6
1978,11,35,1,4,142,40,0,0,0,6,2,2,6
1978,11,35,1,5,143,32,1,0,0,0,2,1,2
1978,11,35,1,2,144,32,0,1,0,0,2,1,2
1978,11,35,1,4,146,32,2,0,0,0,2,1,4
1978,11,35,1,4,147,40,0,1,0,0,2,2,2
1978,11,35,1,4,148,40,1,0,0,0,2,2,2
1978,11,35,1,4,148,72,1,0,0,0,2,4,2
1978,11,35,1,9,149,32,0,1,0,0,2,1,2
1978,15,35,2,4,162,40,0,1,0,0,2,2,2
1978,15,35,2,4,163,44,0,0,0,6,2,3,6
1978,15,35,2,4,163,40,1,0,0,0,2,2,2
1978,15,35,2,4,164,44,0,1,0,0,2,3,2
1978,15,35,2,4,165,44,2,2,0,0,2,3,8
1978,15,35,2,4,165,40,1,0,0,0,2,2,2
1978,15,35,2,5,169,32,0,1,0,0,2,1,2
1978,15,35,2,5,169,31,0,1,0,0,2,5,2
1978,15,35,2,5,170,39,0,1,0,0,2,5,2
1978,15,35,2,5,171,72,2,0,0,0,2,4,4
1978,15,35,2,5,171,32,1,4,0,9,2,1,19
1978,15,35,2,5,171,40,4,3,0,0,2,2,14
1978,15,35,2,5,171,39,1,1,0,0,2,5,4
1978,15,35,2,9,174,32,0,0,0,0,2,1,0
1978,15,35,2,9,175,32,0,1,0,0,2,1,2
1978,15,35,2,9,176,44,1,1,0,0,2,3,4
1978,15,35,2,9,176,39,0,1,0,0,2,5,2
1978,11,40,1,9,161,32,0,1,0,0,2,1,2
1978,11,40,1,9,161,40,1,0,0,0,2,2,2
1978,11,40,1,2,162,40,1,0,0,0,2,2,2
1978,11,40,1,4,163,40,1,0,0,0,2,2,2
1978,11,40,1,5,164,40,0,1,0,0,2,2,2
1978,11,40,1,9,165,40,1,0,0,0,2,2,2
1978,12,40,2,2,172,40,1,0,0,0,2,2,2
1978,12,40,2,3,175,32,1,0,0,0,2,1,2
1978,12,40,2,3,176,40,1,0,0,0,2,2,2
1978,12,40,2,3,177,40,1,0,0,0,2,2,2
1978,12,40,2,4,181,32,0,1,0,0,2,1,2
1978,12,40,2,4,181,40,2,1,0,0,2,2,6
1978,12,40,2,4,181,72,1,0,0,0,2,4,2
1978,12,40,2,4,182,40,2,1,0,0,2,2,6
